%%BEGIN_HEADER
	%%BEGIN DATABASE_INFORMATION
		%Date.0 ( 1.4.2012 )
		%Time.0 ( 17:37 )
	%%END DATABASE_INFORMATION
	%%BEGIN SETUP_INFORMATION
		%TrackerVersion.0 ( Tracker version 2.33 release 01.12.2008 )
		%ElapsedTime_ms.0 ( 2161749 )
		%Paradigm.0 ( PlaceAvoidance )
		%ShockParameters.0 ( 300 500 900 300 )
			// %ShockParameters.0 ( EntranceLatency ShockDuration InterShockLatency OutsideRefractory )
		%ElapsedPath_m.0 ( 122,16 )
		%ArenaDiameter_m.0 ( 0.82 )
		%TrackerResolution_PixPerCM.0 ( 3.1220 )
		%ArenaCenterXY.0 ( 127.5 127.5 )
		%Frame.0 ( RoomFrame )
		%ReinforcedSector.0 ( 315 60 0.0000 127.5000  )
			//%ReinforcedSector.0 ( CenterAngle Width InnerRadius OuterRadius )
		%RoomTrackReinforcedSector.0 ( 315 60 0.0000 127.5000  )
			//%ReinforcedSector.0 ( CenterAngle Width InnerRadius OuterRadius )
	%%END SETUP_INFORMATION
	%%BEGIN RECORD_FORMAT
		%Sample.0 ( FrameCount 1msTimeStamp RoomX RoomY Sectors State CurrentLevel MotorState Flags FrameInfo )
			//Sectors indicate if the object is in a sector. Number is binary coded. Sectors = 0: no sector, Sectors = 1: room sector, Sectors: = 2 arena sector, Sectors: = 3 room and arena sector
			//State indicates the Avoidance state: OutsideSector = 0, EntranceLatency = 1, Shock = 2, InterShockLatency = 3, OutsideRefractory = 4, BadSpot = 5
			//MotorState indicates: NoMove = 0, MoveCW = positive, MoveCCW = negative
			//ShockLevel indicates the level of shock current: NoShock = 0, CurrentLevel = other_values
			//FrameInfo indicates succesfuly tracked spots: ReferencePoint * 2^0 + Spot0 * 2^(1+0) + Spot1 * 2^(1+1) + Spot2 * 2^(1+2) .... 
	%%END RECORD_FORMAT
%%END_HEADER
1	74	18	149	0	0	0	0	*	3
2	114	18	148	0	0	0	0	*	3
3	154	18	148	0	0	0	0	*	3
4	194	19	148	0	0	0	0	*	3
5	234	19	147	0	0	0	0	*	3
6	274	19	147	0	0	0	0	*	3
7	314	19	147	0	0	0	0	*	3
8	354	19	146	0	0	0	0	*	3
9	394	18	146	0	0	0	0	*	3
10	434	18	146	0	0	0	0	*	3
11	474	18	146	0	0	0	0	*	3
12	514	18	146	0	0	0	0	*	3
13	554	18	146	0	0	0	0	*	3
14	594	18	145	0	0	0	0	*	3
15	634	18	145	0	0	0	0	*	3
16	674	18	145	0	0	0	0	*	3
17	714	18	145	0	0	0	0	*	3
18	754	18	144	0	0	0	0	*	3
19	794	18	145	0	0	0	0	*	3
20	834	18	145	0	0	0	0	*	3
21	874	17	145	0	0	0	0	*	3
22	914	18	146	0	0	0	0	*	3
23	954	18	146	0	0	0	0	*	3
24	994	18	146	0	0	0	0	*	3
25	1034	18	147	0	0	0	0	*	3
26	1074	17	148	0	0	0	0	*	3
27	1114	17	149	0	0	0	0	*	3
28	1154	16	149	0	0	0	0	*	3
29	1194	16	151	0	0	0	0	*	3
30	1234	15	151	0	0	0	0	*	3
31	1274	15	152	0	0	0	0	*	3
32	1314	15	153	0	0	0	0	*	3
33	1354	16	154	0	0	0	0	*	3
34	1394	15	154	0	0	0	0	*	3
35	1434	14	154	0	0	0	0	*	3
36	1474	14	154	0	0	0	0	*	3
37	1514	14	154	0	0	0	0	*	3
38	1554	14	154	0	0	0	0	*	3
39	1594	14	153	0	0	0	0	*	3
40	1634	14	153	0	0	0	0	*	3
41	1674	14	153	0	0	0	0	*	3
42	1714	14	152	0	0	0	0	*	3
43	1754	14	152	0	0	0	0	*	3
44	1794	14	152	0	0	0	0	*	3
45	1834	13	151	0	0	0	0	*	3
46	1874	13	151	0	0	0	0	*	3
47	1914	13	151	0	0	0	0	*	3
48	1954	13	151	0	0	0	0	*	3
49	1994	13	150	0	0	0	0	*	3
50	2034	13	149	0	0	0	0	*	3
51	2074	13	149	0	0	0	0	*	3
52	2114	14	149	0	0	0	0	*	3
53	2154	15	150	0	0	0	0	*	3
54	2194	15	151	0	0	0	0	*	3
55	2234	16	152	0	0	0	0	*	3
56	2274	16	155	0	0	0	0	*	3
57	2314	16	158	0	0	0	0	*	3
58	2354	18	161	0	0	0	0	*	3
59	2394	21	165	0	0	0	0	*	3
60	2434	23	169	0	0	0	0	*	3
61	2474	24	174	0	0	0	0	*	3
62	2514	26	178	0	0	0	0	*	3
63	2554	27	184	0	0	0	0	*	3
64	2594	30	191	0	0	0	0	*	3
65	2634	31	194	0	0	0	0	*	3
66	2674	33	199	0	0	0	0	*	3
67	2714	36	203	0	0	0	0	*	3
68	2754	41	206	0	0	0	0	*	3
69	2794	44	208	0	0	0	0	*	3
70	2834	48	209	0	0	0	0	*	3
71	2874	50	212	0	0	0	0	*	3
72	2914	53	215	0	0	0	0	*	3
73	2954	56	217	0	0	0	0	*	3
74	2994	57	220	0	0	0	0	*	3
75	3034	59	223	0	0	0	0	*	3
76	3074	63	226	0	0	0	0	*	3
77	3114	67	229	0	0	0	0	*	3
78	3154	71	230	0	0	0	0	*	3
79	3194	74	231	0	0	0	0	*	3
80	3234	77	232	0	0	0	0	*	3
81	3274	78	233	0	0	0	0	*	3
82	3314	81	234	0	0	0	0	*	3
83	3354	82	235	0	0	0	0	*	3
84	3394	82	237	0	0	0	0	*	3
85	3434	83	238	0	0	0	0	*	3
86	3474	85	239	0	0	0	0	*	3
87	3514	85	241	0	0	0	0	*	3
88	3554	85	241	0	0	0	0	*	3
89	3594	85	242	0	0	0	0	*	3
90	3634	86	242	0	0	0	0	*	3
91	3674	86	241	0	0	0	0	*	3
92	3714	86	241	0	0	0	0	*	3
93	3754	86	241	0	0	0	0	*	3
94	3794	85	240	0	0	0	0	*	3
95	3834	85	240	0	0	0	0	*	3
96	3874	83	240	0	0	0	0	*	3
97	3914	83	241	0	0	0	0	*	3
98	3954	83	241	0	0	0	0	*	3
99	3994	85	241	0	0	0	0	*	3
100	4034	86	239	0	0	0	0	*	3
101	4074	89	239	0	0	0	0	*	3
102	4114	90	239	0	0	0	0	*	3
103	4154	92	239	0	0	0	0	*	3
104	4194	93	240	0	0	0	0	*	3
105	4234	93	241	0	0	0	0	*	3
106	4274	94	241	0	0	0	0	*	3
107	4314	96	242	0	0	0	0	*	3
108	4354	97	242	0	0	0	0	*	3
109	4394	97	243	0	0	0	0	*	3
110	4434	98	243	0	0	0	0	*	3
111	4474	98	243	0	0	0	0	*	3
112	4514	97	243	0	0	0	0	*	3
113	4554	97	243	0	0	0	0	*	3
114	4594	96	243	0	0	0	0	*	3
