%%BEGIN_HEADER
	%%BEGIN DATABASE_INFORMATION
		%Date.0 ( 25.3.2012 )
		%Time.0 ( 15:18 )
	%%END DATABASE_INFORMATION
	%%BEGIN SETUP_INFORMATION
		%TrackerVersion.0 ( Tracker version 2.33 release 01.12.2008 )
		%ElapsedTime_ms.0 ( 1201459 )
		%Paradigm.0 ( PlaceAvoidance )
		%ShockParameters.0 ( 300 500 900 300 )
			// %ShockParameters.0 ( EntranceLatency ShockDuration InterShockLatency OutsideRefractory )
		%ElapsedPath_m.0 ( 54,54 )
		%ArenaDiameter_m.0 ( 0.82 )
		%TrackerResolution_PixPerCM.0 ( 3.1220 )
		%ArenaCenterXY.0 ( 127.5 127.5 )
		%Frame.0 ( ArenaFrame )
		%RoomTrackReinforcedSector.0 ( 315 60 0.0000 127.5000  )
			//%ReinforcedSector.0 ( CenterAngle Width InnerRadius OuterRadius )
	%%END SETUP_INFORMATION
	%%BEGIN RECORD_FORMAT
		%Sample.0 ( FrameCount 1msTimeStamp RoomX RoomY Sectors State CurrentLevel MotorState Flags FrameInfo )
			//Sectors indicate if the object is in a sector. Number is binary coded. Sectors = 0: no sector, Sectors = 1: room sector, Sectors: = 2 arena sector, Sectors: = 3 room and arena sector
			//State indicates the Avoidance state: OutsideSector = 0, EntranceLatency = 1, Shock = 2, InterShockLatency = 3, OutsideRefractory = 4, BadSpot = 5
			//MotorState indicates: NoMove = 0, MoveCW = positive, MoveCCW = negative
			//ShockLevel indicates the level of shock current: NoShock = 0, CurrentLevel = other_values
			//FrameInfo indicates succesfuly tracked spots: ReferencePoint * 2^0 + Spot0 * 2^(1+0) + Spot1 * 2^(1+1) + Spot2 * 2^(1+2) .... 
	%%END RECORD_FORMAT
%%END_HEADER
1	39	217	69	0	0	0	0	*	3
2	79	216	69	0	0	0	0	*	3
3	119	216	70	0	0	0	0	*	3
4	159	216	70	0	0	0	0	*	3
5	199	216	70	0	0	0	0	*	3
6	239	216	70	0	0	0	0	*	3
7	279	217	71	0	0	0	0	*	3
8	319	217	71	0	0	0	0	*	3
9	359	217	71	0	0	0	0	*	3
10	399	216	71	0	0	0	0	*	3
11	439	217	71	0	0	0	0	*	3
12	479	217	71	0	0	0	0	*	3
13	519	217	71	0	0	0	0	*	3
14	559	217	72	0	0	0	0	*	3
15	599	217	72	0	0	0	0	*	3
16	639	217	72	0	0	0	0	*	3
17	679	217	73	0	0	0	0	*	3
18	719	217	72	0	0	0	0	*	3
19	759	217	73	0	0	0	0	*	3
20	799	217	73	0	0	0	0	*	3
21	839	217	72	0	0	0	0	*	3
22	879	217	73	0	0	0	0	*	3
23	919	217	73	0	0	0	0	*	3
24	959	217	73	0	0	0	0	*	3
25	999	218	73	0	0	0	0	*	3
26	1039	218	74	0	0	0	0	*	3
27	1079	218	73	0	0	0	0	*	3
28	1119	217	73	0	0	0	0	*	3
29	1159	217	72	0	0	0	0	*	3
30	1199	217	71	0	0	0	0	*	3
31	1239	217	71	0	0	0	0	*	3
32	1279	217	69	0	0	0	0	*	3
33	1319	217	67	0	0	0	0	*	3
34	1359	218	65	0	0	0	0	*	3
35	1399	217	64	0	0	0	0	*	3
36	1439	217	63	0	0	0	0	*	3
37	1479	217	62	0	0	0	0	*	3
38	1519	217	61	0	0	0	0	*	3
39	1559	216	60	0	0	0	0	*	3
40	1599	216	59	0	0	0	0	*	3
41	1639	214	59	0	0	0	0	*	3
42	1679	214	58	0	0	0	0	*	3
43	1719	214	58	0	0	0	0	*	3
44	1759	214	58	0	0	0	0	*	3
45	1799	213	57	0	0	0	0	*	3
46	1839	214	57	0	0	0	0	*	3
47	1879	213	57	0	0	0	0	*	3
48	1919	213	57	0	0	0	0	*	3
49	1959	213	57	0	0	0	0	*	3
50	1999	213	58	0	0	0	0	*	3
51	2039	213	58	0	0	0	0	*	3
52	2079	213	58	0	0	0	0	*	3
53	2119	214	58	0	0	0	0	*	3
54	2159	213	58	0	0	0	0	*	3
55	2199	213	57	0	0	0	0	*	3
56	2239	213	58	0	0	0	0	*	3
57	2279	213	58	0	0	0	0	*	3
58	2319	213	58	0	0	0	0	*	3
59	2359	213	58	0	0	0	0	*	3
60	2399	213	58	0	0	0	0	*	3
61	2439	214	58	0	0	0	0	*	3
62	2479	213	58	0	0	0	0	*	3
63	2519	214	58	0	0	0	0	*	3
64	2559	214	58	0	0	0	0	*	3
65	2599	213	57	0	0	0	0	*	3
66	2639	213	57	0	0	0	0	*	3
67	2679	213	57	0	0	0	0	*	3
68	2719	214	57	0	0	0	0	*	3
69	2759	213	57	0	0	0	0	*	3
70	2799	213	57	0	0	0	0	*	3
71	2839	213	57	0	0	0	0	*	3
72	2879	213	57	0	0	0	0	*	3
73	2919	213	58	0	0	0	0	*	3
74	2959	213	58	0	0	0	0	*	3
75	2999	213	58	0	0	0	0	*	3
76	3039	213	58	0	0	0	0	*	3
77	3079	213	58	0	0	0	0	*	3
78	3119	213	58	0	0	0	0	*	3
79	3159	213	58	0	0	0	0	*	3
80	3199	213	58	0	0	0	0	*	3
81	3239	213	58	0	0	0	0	*	3
82	3279	213	58	0	0	0	0	*	3
83	3319	213	58	0	0	0	0	*	3
84	3359	213	58	0	0	0	0	*	3
85	3399	213	58	0	0	0	0	*	3
86	3439	213	58	0	0	0	0	*	3
87	3479	212	58	0	0	0	0	*	3
88	3519	213	58	0	0	0	0	*	3
89	3559	213	57	0	0	0	0	*	3
90	3599	213	58	0	0	0	0	*	3
91	3639	213	58	0	0	0	0	*	3
92	3679	213	58	0	0	0	0	*	3
93	3719	213	58	0	0	0	0	*	3
